uid,text,label,split
22349,'' ukiona wao weka taya '' '' honor meant see shine light nan,2.0,train
22350,sir sirf apka hi news channel dekhta ho becaus apka channel alway sachi news dekhata hai nan,2.0,train
22351,poor desh mein jashn hona chahiy rockets-meethayi-street danc har ek tarik se celebr,2.0,train
22352,sarm nahi bjp rss ke chaddi dhari logo ko ye mla h ya janvar gadha,0.0,train
22356,much top secret shit come soon 😈 cant wait present world ‼️ nan,2.0,train
22357,happi happi happyyyyi birthday love life 😍 bestest thing happen ❤️ love much nan,2.0,train
22358,diya jo ab vaadi ko jaan se matn ki dhamki de rahe hain anurodh hai ki prakaran men giraftar kar chode gae aropi,0.0,train
22359,ip jkp goli milegi kashmir ki kanhi aukat hai aapki nan,0.0,train
22361,ufffss itana padan ke bad bhi mbs tak nahi pahuncha mbz ke bare pad ke adha chor,0.0,train
22365,maurya007 spling pe mat bhai ki bawano ko samjo nan,1.0,train
22367,delhi ke maalik kafi dino se dikh nahi rahe koi nayi baat khojan nahi nikal liy modi govt 2…,1.0,train
22368,aaj se cricket ka mahasangram shuru worldcup2019 main se konsi team iss saal ka world cup jitegi 1 india,2.0,train
22369,desai lol pyar may right bowl strongest suit lekin aap jaant howe - pakist,2.0,train
22370,geeve ay naiwan hehe bulilitsundaewithangeli nan,1.0,train
22373,oooh cute emma ! ! ! welcom queue 💗 nan,2.0,train
22375,bas ek ak47 aur suicid bomb jacket leleta teri nation dress ekdum perfect hojaati ... 😂😂😂😂 pakvwi,0.0,train
22376,hathi ke daant hindi proverb know well mam nan,0.0,train
22378,arjun ram meghwal bjp thank pm & amit shah ji show trust thank behalf peopl bikan pm nan,2.0,train
22380,actor advanc apolog life 's first inspir sir rustic imperson sir aapkey cousin ki fil nan,2.0,train
22381,happi birthday lilgirl mani bless wish congret famili,2.0,train
22386,dalal media taarreef karn ka b ek tarika hota hai wais bhi jab desh media aur gaddi pe baitha,0.0,train
22387,bayi 0ne yeh song ka name btaa nan,1.0,train
22390,smajawadi parti ki jab sarkar thi tab tuna kiu kuch nahi kiya de istifa bjp ka 304 ho jayeg nan,0.0,train
22394,dall tum pappu k chamch modi ka bakhan kare godi media tumhar jese dall kisko jholi ho v,0.0,train
22395,uncl ji yeah meme video hai satir hai modi fan ko khushi hui shapath ka baad usko,1.0,train
22397,😂 realli n't love apn aap see etni nafrat q nan,1.0,train
22398,pandu bini hey n't sad know china ka maal tikau,1.0,train
22400,pm obc n presid dalit sach hamar desh ke media par lanat hai jo jodn ki bajay todn ka kam karta hai nan,1.0,train
22401,yeh chutiya bann kehna chaah rha saala jab se porn ban hua yeh pagla gya nan,0.0,train
22403,mosharraf desh bad mein sudhrega pahl haramiyo ko pakad kar khud pito ja jo dusro par atyachar kar rahe hain nan,0.0,train
22404,lol chacha ka majak nahi chacha mc bc start kar deng nan,2.0,train
22405,1 john 411-12 belov god love us ought also love one anoth [ lno man hath seen god time,2.0,train
22408,ok im wonder wht u guy think best kh intro song / best version song nan,1.0,train
22412,pranam pranamg oollth best truth truth love peac universel univers rainbow univ nan,2.0,train
22413,shame shame poor social activist crimin rajiv killer sikh hero vadra corrupt भं…,0.0,train
22414,may nation 's holi-one-day calend today belong sent half happi happ,2.0,train
22415,fake hi fake sab taraf upar se nich tak fake fake ip offic motiv speaker social med,0.0,train
22416,shut fuck bitch apni oqat mai fuck dirti pussi india mai jes ghar rhti usi se phudi maro ke ba,0.0,train
22418,golgappay limca ice cream sbha gala tou kharab nahi huga ? ? ? nan,1.0,train
22419,shrikant003 veri nice pakistan bhukha nanga hai nan,0.0,train
22423,bad see khushya old friend 😅😂😂 nan,2.0,train
22424,- ami sabr - went wnc natur preserv last weekend get pictur nan,2.0,train
22426,surya kudo proud sir say,2.0,train
22427,@ @ papaji92531904 27 feb ko bhi 12 jahazo ka jhund aya tha sirf 2 jf 17 ne maa chood di pori india ki heheheheh gayhind ) nan,0.0,train
22428,bade maje ki baat hai rashi ji padhk hi hasi aati hai 😂🤣😅,2.0,train
22434,bahut bahut badhaei ho aapko aap ajivan hindustan ke pm ke layak hai 2…,2.0,train
22436,teri maa ki chut u stupid tumhari pad ne ki aukat nhi aur hungn k liy phle khd,0.0,train
22440,hospit ki halat samni han ye log sirf lot mar maghan han kuch nh dikhta inko nan,0.0,train
22445,ar1 still n't complain ab toh hadd kar di iss channel ne naam bade aur darshan chote yehrishteyha nan,0.0,train
22447,top board / residenti school india - chinmaya vidyalaya nauni,1.0,train
22448,seedha matlab h ki parliament itna hangama krnge ki koi bill pass hi na ho ar adjourn ka silsila chalta rhe nan,0.0,train
22449,mjko ni chaiy 😂😂😭 mai apn ghr k electron applianc tod k khud hi nikaal lungi nan,0.0,train
22451,gopalan1 chor ? ? ? beta beti damad sab chor hai desh nikalo inn logo ko nan,0.0,train
22452,officiel greatest person modi ji aapko jeet ki bahut bahut badhai pr sath ek request h ki ku,2.0,train
22454,abe bhikhari ki aulad jhand sala randi ki aulad madarchod desh rahkar desh ke tukd ki bat,0.0,train
22456,anyway want port outmi number problem cant abl send messag number want kam,1.0,train
22458,rahul ji aapko istifa nahi dena aap congress ko jamini tor pe majboot banay congress ko,2.0,train
22460,thk u everyon give much love badla congratul whole team & especi g nan,2.0,train
22461,hun hahahah kameeni mein alreadi bahir hon bar pakkri nahi gyee 😂😂😂😂 nan,0.0,train
22463,sir ye lefafay hein jinko nabi ki baat se ziyada logo ki prwa hai jurm agr mulk bananay wala bhi kri,1.0,train
22464,ap janti ni ho lifafa khor ko ye foreign fund journalist asma shirazi meer jafer aur meer sadiq ka 2019 version nan,1.0,train
22467,manzil mile na mile par haan kutt zarur bhoknt hain aur manzil pe jaan waalon ko bhonk bhonk ke r,1.0,train
22468,sweet yr tm mein bhut achi ho thank janu nan,2.0,train
22470,shahbazkhan1 mullo se yahi ume hi vyse modi ne roja iftar band ker diya jaldi tum logo ki n,0.0,train
22474,veri good aisi maa bahut bahut bahut bhagyashali jo apn bete ko itni uchahiyo pr dekh aur aisa bet,2.0,train
22476,best twitter header 😍♥️ * 15daystobharat bharat kirraak,2.0,train
22477,scare walk home hate car beep hate peopl scream stuff window hate,0.0,train
22479,pleas remov love coz win 😷😷 pleas aap kucch,0.0,train
22480,meme 's ur age ladkio se age nhi pucht insta 'd hi bata de samja hai kya nan,1.0,train
22481,hi dear sonu jha india hamar modi ji phir ek bar desh ke pm banan ja rahe hai pak tu gaya nan,0.0,train
22482,lord sale hasina nevi bal ki bal ki bohat gusha ati hai nan,0.0,train
22484,ik one ask true nan,1.0,train
22486,ab aaya kheil samgh ki feku sala makkar nich kitna gir sakta hai nan,0.0,train
22487,rashid bhai jis color ki kit ha world cup ki es color mn histori bta rhi ha first round mn wc nan,1.0,train
22488,na bhai unka lawyer bhi bo,1.0,train
22491,garza saldain lemon good bless americaoj á ant de regresar,2.0,train
22493,modi ko jitk liy badhai ho aapko pure india ko biji var aavi gaya fakafeki n,2.0,train
22494,chaukidaro ki ginti nahi updat hua ism sabr rakho pakoda stall ka bhi judna baki hai aur bhakt bh,0.0,train
22495,offer bowl leftov pheni baba baba nahin mera figur kharab ho jay ga smh smh nan,1.0,train
22496,didi aap ne khud ka bada majak bana liya hai aap ki ginti paglo hone lagi hai kis baat ko ki,1.0,train
22497,right way made point make realli hatk trailer mo,1.0,train
22499,sharma 2 ke debut sab ek see badkar ek hai 👌👍 film blockbust hai lekin logon liy kehar hai 🤔😯🙏 nan,1.0,train
22500,one kashmiri trader beaten whole secular jamat suprem court also made hue n cri prot,1.0,train
22501,ahoo ap ki set inspect singam k sath chal rhi ha na 😉😜😛😝 han na 😠 nan,1.0,train
22502,pain yako mar jao api lar lar ke wo kuti ke bachi hamr dushman tu chata ye k ye larn api,0.0,train
22506,pata nahi kis zamanay lee rifl hein en k paa lekin unarm muslim k liy yeh vintag rifl bhee buhat hein nan,2.0,train
22507,love mom mess music / mama racha 🌶,2.0,train
22509,bhagat kaun bola modest bann marwa liy na wo bhi kamara jais chutiy se nan,0.0,train
22510,stay strong sir god bless famili nan,2.0,train
22511,doubt muhammad ilya qadri sahab ne lakho logo ko gunaho ke daldal se nikal ker neki ki dawat ki taraf laga hai .. ! ! hbilyasqadri nan,2.0,train
22514,keseringan turun di el pozo jadinya bar-bar nan,1.0,train
22516,mashaallah bhttt hi pyari awaz mai apk liy sajdun mai dua karti hun allah pak sehat zindagi de,2.0,train
22517,ap k pas tho atom bomb sab hain pak armi hain han os jang k lye apka afgha,1.0,train
22518,amit shah get home ministri anoth arvindkejriw said moment may god save india .. ! ! !,1.0,train
22519,haha hamar modiji bhi great hain 👍👍😃😃😄😄,2.0,train
22520,mohtarma aap bolti ho ki bjp wale bhakt log logo ki ijjat nahi kart par yanha apki apni parti bhi,0.0,train
22521,wallah lol like u know govt announc late aap ki asuvidha ke l,1.0,train
22522,sala ye log ke paa ek kohinoor kam tha jo 7 aur le gay 😭,0.0,train
22523,aap ka husband chod nahi sakta hamah pass aajao chod ne discount nan,1.0,train
22524,happi birthday may u mani mani stay bless alway 🎂🎂 phalo phulo muskrao hmsha suhagan rahoo 😍 nan,2.0,train
22527,dosto bbc british govern ki paid channel jo india unit hone nahi dena chahati kyoki agar india,1.0,train
22529,omg 😭😭😭😭 babi ❤😍😍😍 big boss ❤💞😍 ca n't wait see ❤😭😍 aap hi jitog know 😍😍😍😍😍 'm soooooooo,2.0,train
22530,brahmastra releas k pehl brahmastra 2 ki shoot start ! ! ! realli ? ! ! 😕😕😕 kya bakwa hai 😂 nan,1.0,train
22531,sachin pilot jindabad nan,2.0,train
22535,still feel good dear aur aap aab jaldi se thik ho jay phir se pehl ki tarha yehi um,2.0,train
22536,thore today defin one histori independ india ji swear pm council minist nan,2.0,train
22538,haytham sena wtf apni tarah chutiy samjha hai kya nan,0.0,train
22539,patrag apko follow karn ke liy kisi vajah ki jarurat ni padti sir ji thumb automat go follow nan,2.0,train
22541,shut rhe fuck upptodkdkd,0.0,train
22543,yaar hum ko nahin kerni choron se taneez se baat chori pakray janay k darr se ikhlaaq yaad aya hai u,0.0,train
22544,ye pagal hai 3 year uae main islam nahi kabula 😠😠😠😠 nan,0.0,train
22546,kabhi ka bhi ho ghanta karvay koi bhi hal inh job se nahi nikala gaya hoga uss huva kya ye,1.0,train
22547,tum jcb ho bohot acchi ho gal post fight jcbkikhudayi nan,1.0,train
22548,taseer kash bap ki iss 75 birthday pr iss buzarg insan ko jo bazhair mali lag raha ko b,2.0,train
22550,maldiv hang baba thread bjp lost wahan ki govt bhi gir jati slowli turn indian navi garrison nan,1.0,train
22552,han bc ye angrezi tweet kar rhe ho ye tumhar baap ki bhasha hai na hypocrisi nan,0.0,train
22553,ez1403 ghunikhan abe sale teko gandi mauat mareng tere atankvadi ko bhi nan,0.0,train
22556,ka matlab jin ka oxford admiss hota ha un ko nangi ghumna chahiay shame nan,0.0,train
22560,assembl elect se pahl thik ho jai ga yeh har gaon ki ka,0.0,train
22563,bangla sad song || koster song || buk ciria dekho priya valobasi koto,1.0,train
22565,isko dekh k apun ko lgta hai life kuch kro na kro lekin shadi jrur krna,2.0,train
22566,add reason post asif bhai manag one genuin nice folk know ani time nan,1.0,train
22567,mani congratul pradhan sevak ji appki bharat ke samman aur vika ke prati sachhai aur drudh n,2.0,train
22569,wait hear word mein narendra damordass modi goosebump one step india,2.0,train
22570,asatya par satya ki jeet k liy dhero subhkamnay sir aap ko lk,2.0,train
22571,kk oh sound nice pina colada without rum nan,1.0,train
22573,na ishq mai na pyar mai jo maza hai 5 waqt ki namaz mai dua yaad rakna bhai jaan,2.0,train
22575,gadkari sirje wish happi birthday may bless long healthi life along infinit,2.0,train
22576,kas happi birthday krisna sir app ko hajaro saal jiy yahi hamari kamna hai,2.0,train
22577,dear sir pnr 2462603089 sir tomorrow exam rrb-je first time nan,1.0,train
22578,zzz happi birthday kotomoto w kol saneh w ent salmeh ya raaaaab ❤️❤️❤️ nan,2.0,train
22579,gunshot nai kia magar kia pata kab pata lagay k marri altaf bhai hai 🤭😂 nan,1.0,train
22581,haqdaar banna asaan nahi hai kaamyabi ki equat set hai ab raja ka beta raja nhi bnega super30trail nan,2.0,train
22582,congratul amitji apki bahut systemat mahenat ka ye parinam hai keep nan,2.0,train
22584,blackspotonjudiciari nitish kumar said - bjp badka jhutha parti ( damn liar parti ) correct,0.0,train
22585,( late ok ) hbd fave twin bb galz miss much ahhh hope u guyz well hop,2.0,train
22586,news odisha dhoka diya nabin pattnaik peopl western odisha nan,1.0,train
22588,ramadan ka akhri jummah mubarak muslim allah paak hum sab k rozay ibadatein duaaein qubool farmayen rememb nan,2.0,train
22590,beauti composit love kabir singh tujh kitna chahn lage song mithoon feat arijit singh | ... htt nan,2.0,train
22593,credibl authent n alway remeb cnn fake american jhoot chalta ap bhi jhoot sun k khush ho nan,0.0,train
22594,'s easi make easi ❤❤ love u bhaji hanji kida lagi movi chandigarhamritsarchandigarh jina ny nh nan,2.0,train
22595,leader plz go take class leadership tums na ho payega somewher,0.0,train
22596,sharma4 wese btate chlu ki pichhl war jab bjp ke ek neta ne kha tha ki koi bhi patrkar bi,1.0,train
22598,aisa charact shayad hi kisi ne shidaat se nibhaya hoga miss sahil fam,2.0,train
22599,paisa wapi kar dena bechar hare hue candid ka swara sun rahi ho ki nahi nan,1.0,train
22600,dear omg saw ur movi hunder time posit movi im watch u soo sad siir g,2.0,train
22602,hold go uss philli 😩😩😩😩😩 know love og bae nan,2.0,train
22603,😂😂😂 ladi & gentl men ap log khud dekho iss matarchood ko iss ko gaali khan,0.0,train
22604,team good servic keep go nan,2.0,train
22605,30000 se jayada bjp fake whatsapp websit advertis 's heir kark rakh hai hut modi tujs ye ummid na thi nan,0.0,train
22612,rohatgi india free rohatgi free wear say wtf want,1.0,train
22613,har koi hindu musalman bad hai insaan pehl hai achha insan apn bachhon aur beewi ko khush rakh,1.0,train
22614,azam khan tera underwear shung chuka hain bacha sakti hain bacha le apni gaand ko nan,0.0,train
22615,article15 proud u u r real hero india aes hi movi humr desh ko ch,2.0,train
22616,ek hi dil hai kitni baar jitog ❤️,1.0,train
22618,wish feroci power komaram bheem happi birthday wish happen year ahead 🌊 happybirthda nan,2.0,train
22620,2020 mohan,1.0,train
22621,ab ye btaega iss pucho tere jiyn b mla hai usm se gina hindu mla kaunsa hai teri muslim awaadi wale gaao,0.0,train
22623,ahmad jahil ne sirf thank ley nam ley us k ley ye paper uthaya us k bad pori speech parchi nh uthai tmahr pm ki tarha nan,0.0,train
22624,acp khud case 321ko leke presan h bechara dar dar bhtk rha hai 😜 ab mn kr rha h adu ko udaipur jake,1.0,train
22626,suar ka bachcha mar gaya aur bhi mareng tum pathhar maarog hum haar nahi daaleng goli maareng mkl paki,0.0,train
22629,pakistan k pas harn k siwa koi dusra option nahi hoga kaptan ne england ko khbardar kr dia 54 live nan,2.0,train
22631,ooh wee ngoja killin nan,0.0,train
22632,jab takk koi sher nahi khda hoga mugliyo ka baap bnn ke tab tak mandir nahi bnega jo bole usk,1.0,train
22633,hahahah indefatig ? ? ? ais hi chutiyap kart raho tum dono jaldi hi fatigu bhi,0.0,train
22634,band karo behe jo aapko bura ni kehta aap usk saath bekar unnecesari behe mat cha,2.0,train
22638,hamar priy pradhan mantri ji sabs pahal main sabhi bharat deshwashiyo ke taraf se aapako badhai,2.0,train
22639,shit jus look right kud b wrong 🤷🏾‍♂️ nan,0.0,train
22641,ind lekin baap hindu hai voh privileg indian deshbhakt hai varna gaddar deshdrohi hai formula ka,1.0,train
22643,assalam alaikum veri good morn everyon wonder day stay bless neya pakistan thank,2.0,train
22644,patwari spot 😂 shame bc religion ko apni ama polit se door rakho bharwa nan,0.0,train
22646,team definit win tho nan,2.0,train
22649,yehundinonkibaathai guy today look khali 🤔🤔🤔 idea hope u like 🤗🤗🤗 share one p,2.0,train
22651,bharat movi trailer like lot kyunki salman khan sir ka stardom sare act fabul hai,2.0,train
22653,khushkhabri free free cit 4r male ( 10th pase ) e c ( ladi 12pase ) nic hona lazmi hy mahdood seat savera institut 3013461454 nan,1.0,train
22655,5sal mein itna kuch ho kar bhi agar phir modi humara pm hai serious congratul modi ji apn sach mein,2.0,train
22657,jeet ki dher sari subh kamnay modi ji asha karta hu jistarah desh ki janta ne khas kar bihar ki jant,2.0,train
